machine_id,area_id,description_id,programmed_stop_id,minutes,hour,day_of_week
30650,4,1,4,114.0,10,3
30650,6,4,1,82.0,14,3
30650,6,4,1,75.0,17,3
30650,5,19,1,15.0,19,3
30650,5,19,1,14.0,20,3
30650,6,4,1,80.0,21,3
30651,6,4,1,50.0,9,3
30651,4,10,1,70.0,10,3
30653,4,10,1,140.0,9,3
30653,4,1,3,124.0,13,3
30654,4,1,2,120.0,6,3
30654,6,4,1,40.0,11,3
30654,4,1,3,420.0,16,3
30665,1,6,1,32.0,6,4
30665,1,6,1,48.0,7,4
30665,1,6,1,8.0,10,4
30665,1,6,1,40.0,13,4
30665,1,6,1,4.0,14,4
30665,1,6,1,8.0,15,4
30665,1,6,1,11.0,17,4
30665,1,6,1,6.0,19,4
30665,1,6,1,13.0,22,4
30664,1,6,1,20.0,6,4
30664,1,6,1,22.0,8,4
30664,1,6,1,8.0,10,4
30664,1,6,1,17.0,11,4
30664,1,6,1,12.0,13,4
30664,1,6,1,6.0,14,4
30664,1,6,1,8.0,15,4
30664,1,6,1,6.0,17,4
30664,1,6,1,34.0,19,4
30664,1,6,1,13.0,22,4
30650,6,13,1,285.0,6,4
30650,6,13,1,43.0,11,4
30650,6,14,1,23.0,13,4
30650,6,4,1,115.0,14,4
30650,6,14,1,7.0,19,4
30650,6,14,1,10.0,20,4
30650,5,19,1,33.0,18,4
30650,5,19,1,16.0,20,4
30650,5,19,1,12.0,21,4
30650,6,4,1,15.0,22,4
30651,6,4,1,50.0,12,4
30651,4,1,4,60.0,13,4
30651,4,1,3,310.0,17,4
30652,6,4,1,42.0,7,4
30652,4,1,5,40.0,10,4
30652,4,1,3,50.0,14,4
30653,4,1,3,310.0,10,4
30653,6,4,1,33.0,8,4
30653,6,13,1,5.0,9,4
30654,6,4,1,38.0,6,4
30654,6,4,1,85.0,9,4
30654,4,1,4,165.0,10,4
30654,6,4,1,50.0,15,4
30654,4,1,4,85.0,16,4
30654,4,1,3,190.0,19,4
45010,4,1,3,395.0,16,4
44837,4,1,2,455.0,6,4
43857,4,1,2,98.0,6,4
43857,4,1,4,450.0,8,4
43857,4,1,4,98.0,15,4
43857,4,1,3,215.0,19,4
38598,4,1,2,495.0,6,4
38597,4,1,2,495.0,6,4
38597,1,6,1,85.0,15,4
38597,4,1,4,130.0,16,4
38596,4,1,2,495.0,6,4
38596,1,6,1,19.0,14,4
30653,1,1,1,30.0,7,4
30650,4,1,2,120.0,6,1
30650,4,1,3,265.0,10,1
30650,5,19,1,30.0,9,1
30665,1,6,1,53.0,6,2
30665,1,6,1,12.0,7,2
30665,4,1,4,321.0,8,2
30665,1,6,1,20.0,14,2
30665,1,6,1,11.0,17,2
30665,1,6,1,23.0,20,2
30665,1,6,1,11.0,22,2
30664,4,1,2,280.0,6,2
30664,1,6,1,18.0,10,2
30664,1,6,1,15.0,12,2
30664,1,6,1,26.0,14,2
30664,1,6,1,20.0,15,2
30664,1,6,1,24.0,16,2
30664,1,6,1,16.0,17,2
30664,1,6,1,13.0,19,2
30664,1,6,1,18.0,20,2
30664,1,6,1,22.0,22,2
45010,4,1,3,240.0,11,2
44837,4,1,2,495.0,6,2
44836,4,1,2,495.0,6,2
43857,4,1,2,770.0,6,2
38598,2,3,1,25.0,6,2
38598,4,10,1,255.0,10,2
38598,4,10,1,392.0,15,2
38596,2,3,1,25.0,6,2
38596,3,10,1,260.0,9,2
30650,6,13,1,180.0,6,2
30650,2,3,1,12.0,10,2
30650,5,19,1,35.0,11,2
30650,6,13,1,71.0,12,2
30650,2,16,1,6.0,15,2
30650,2,16,1,17.0,16,2
30650,6,4,1,60.0,17,2
30650,5,19,1,37.0,20,2
30650,6,14,1,10.0,22,2
30651,6,4,1,52.0,9,2
30651,4,1,3,175.0,20,2
30652,4,1,3,310.0,10,2
30653,4,1,2,180.0,6,2
30653,6,4,1,50.0,14,2
30653,3,10,1,266.0,16,2
30654,3,15,1,5.0,11,2
30654,6,4,1,71.0,14,2
30654,3,10,1,110.0,18,2
30654,6,4,1,30.0,21,2
30665,4,1,4,166.0,6,3
30665,1,6,1,52.0,10,3
30665,1,6,1,16.0,13,3
30665,1,6,1,26.0,15,3
30665,1,6,1,16.0,17,3
30665,1,6,1,13.0,19,3
30665,1,6,1,23.0,20,3
30665,1,6,1,8.0,22,3
30664,4,1,4,110.0,7,3
30664,1,6,1,14.0,11,3
30664,1,6,1,17.0,12,3
30664,1,6,1,13.0,13,3
30664,1,6,1,29.0,14,3
30664,1,6,1,14.0,16,3
30664,1,6,1,25.0,18,3
30664,1,6,1,19.0,21,3
30664,1,6,1,12.0,22,3
30650,6,4,1,46.0,6,3
30650,6,13,1,186.0,7,3
30650,6,13,1,39.0,11,3
30650,6,13,1,43.0,13,3
30650,6,4,1,43.0,15,3
30650,6,13,1,40.0,15,3
30650,6,13,1,74.0,17,3
30650,6,4,1,65.0,19,3
30650,5,19,1,51.0,21,3
30651,2,3,1,33.0,6,3
30651,6,6,1,10.0,8,3
30651,6,6,1,11.0,8,3
30651,6,4,1,55.0,14,3
30652,4,1,2,120.0,6,3
30652,4,1,4,255.0,10,3
30653,2,3,1,35.0,6,3
30653,6,4,1,27.0,9,3
30653,4,1,4,120.0,9,3
30653,4,1,4,172.0,16,3
30653,4,1,4,3.0,20,3
30653,3,15,1,25.0,12,3
30653,3,15,1,30.0,13,3
30654,4,1,2,40.0,6,3
30654,4,1,4,48.0,7,3
30654,6,1,2,40.0,6,3
30654,6,1,4,48.0,7,3
30654,6,4,1,40.0,11,3
30654,4,1,4,111.0,12,3
30654,4,1,4,63.0,15,3
30654,4,1,4,114.0,18,3
30654,4,1,3,120.0,21,3
45010,4,1,3,145.0,12,3
44837,4,1,2,495.0,6,3
44837,4,1,3,300.0,18,3
44836,4,1,2,500.0,6,3
44836,4,1,4,230.0,15,3
43857,4,1,2,360.0,6,3
43857,4,1,4,88.0,12,3
43857,4,1,4,382.0,15,3
43857,4,1,3,45.0,22,3
38598,4,1,2,50.0,6,3
38598,4,1,4,322.0,9,3
38597,4,1,3,495.0,6,3
38596,1,6,1,411.0,6,3
30665,1,6,1,5.0,6,4
30665,1,6,1,9.0,6,4
30665,1,6,1,12.0,8,4
30665,1,6,1,15.0,7,4
30665,1,6,1,40.0,9,4
30665,1,6,1,18.0,8,4
30665,1,6,1,6.0,12,4
30665,1,6,1,21.0,13,4
30665,1,6,1,5.0,15,4
30665,1,6,1,9.0,18,4
30665,1,6,1,5.0,21,4
30665,1,12,1,20.0,22,4
30664,1,6,1,16.0,7,4
30664,1,6,1,67.0,8,4
30664,1,6,1,10.0,12,4
30664,1,6,1,41.0,14,4
30664,1,6,1,16.0,17,4
30650,6,13,1,120.0,6,4
30650,5,19,1,30.0,8,4
30650,5,19,1,31.0,9,4
30650,5,19,1,29.0,10,4
30650,6,4,1,72.0,11,4
30650,4,1,1,151.0,12,4
30650,6,4,1,50.0,20,4
30651,4,1,2,90.0,6,4
30651,6,4,1,48.0,12,4
30651,6,1,4,20.0,10,4
30652,2,3,1,10.0,6,4
30652,4,1,4,470.0,7,4
30653,4,1,2,368.0,6,4
30653,4,1,4,296.0,15,4
30653,4,1,3,9.0,21,4
30654,4,3,1,30.0,6,4
30654,6,4,1,32.0,8,4
30654,4,1,4,90.0,9,4
30654,4,1,3,81.0,13,4
45010,4,1,3,460.0,15,4
44837,4,1,2,495.0,6,4
44837,4,1,3,216.0,19,4
44836,4,1,2,495.0,6,4
44836,4,1,4,163.0,16,4
43857,2,3,1,20.0,6,4
43857,3,15,1,146.0,7,4
43857,1,17,1,230.0,11,4
43857,4,1,4,350.0,15,4
43857,4,1,3,66.0,21,4
38598,4,1,2,490.0,6,4
38597,4,1,2,370.0,6,4
38597,1,6,1,22.0,13,4
38596,1,6,1,18.0,6,4
38596,4,1,1,270.0,7,4
30665,1,6,1,6.0,7,5
30665,1,6,1,14.0,11,5
30665,1,6,1,14.0,15,5
30664,1,6,1,7.0,6,5
30664,1,6,1,6.0,9,5
30664,1,6,1,17.0,12,5
30664,1,6,1,14.0,14,5
30664,1,6,1,12.0,17,5
30664,1,6,1,12.0,19,5
30664,1,6,1,14.0,20,5
30664,1,6,1,12.0,21,5
30664,1,6,1,15.0,22,5
30650,6,4,1,65.0,7,5
30650,6,4,1,62.0,10,5
30650,5,19,1,20.0,12,5
30650,6,4,1,48.0,13,5
30650,6,13,1,512.0,14,5
30651,4,1,1,200.0,6,5
30651,6,4,1,45.0,12,5
30652,4,1,4,22.0,6,5
30652,6,4,1,55.0,9,5
30652,4,1,4,150.0,10,5
30652,4,1,3,232.0,19,5
30653,2,3,1,20.0,6,5
30653,6,4,1,75.0,9,5
30653,3,15,1,60.0,11,5
30654,2,3,1,35.0,6,5
30654,6,4,1,35.0,9,5
30654,6,4,1,44.0,12,5
30654,6,4,1,50.0,15,5
30654,4,1,3,220.0,19,5
45010,4,1,3,326.0,9,5
44837,4,1,2,495.0,6,5
44837,4,1,4,234.0,15,5
44837,4,1,3,166.0,20,5
44836,4,1,2,495.0,6,5
44836,4,1,1,26.0,14,5
44836,1,17,1,240.0,19,5
43857,2,3,1,35.0,6,5
43857,1,17,1,70.0,8,5
43857,3,1,4,550.0,9,5
43857,4,1,3,104.0,21,5
38598,4,1,2,495.0,6,5
38597,4,1,2,115.0,6,5
38597,4,1,4,405.0,9,5
38597,4,1,4,120.0,18,5
38596,4,1,2,495.0,6,5
30652,4,1,4,158.0,15,5
30665,1,6,1,7.0,7,6
30665,1,6,1,11.0,11,6
30665,1,6,1,18.0,15,6
30665,3,15,1,102.0,21,6
30664,3,15,1,82.0,7,6
30664,1,6,1,16.0,9,6
30664,1,6,1,11.0,10,6
30664,1,6,1,32.0,11,6
30664,1,6,1,10.0,14,6
30664,1,6,1,20.0,15,6
30664,1,6,1,8.0,19,6
30664,1,6,1,11.0,22,6
30650,2,3,1,41.0,6,6
30650,6,17,1,40.0,9,6
30650,4,1,4,265.0,10,6
30650,5,19,1,19.0,15,6
30650,5,19,1,30.0,17,6
30650,5,19,1,25.0,19,6
30650,5,19,1,42.0,21,6
30651,2,3,1,18.0,6,6
30651,6,4,1,60.0,10,6
30651,6,4,1,37.0,14,6
30652,4,1,2,235.0,6,6
30652,1,6,1,20.0,11,6
30652,4,15,1,12.0,10,6
30653,3,15,1,100.0,10,6
30653,6,4,1,20.0,12,6
30653,4,1,4,154.0,14,6
30653,4,1,3,140.0,20,6
44837,3,1,2,480.0,6,6
44836,4,1,4,412.0,7,6
43857,4,1,2,495.0,6,6
43857,4,1,4,138.0,15,6
43857,4,1,3,207.0,19,6
38598,4,1,2,495.0,6,6
38597,4,1,2,465.0,6,6
38597,4,1,3,440.0,15,6
38596,4,1,2,40.0,6,6
38596,1,6,1,11.0,12,6
38596,4,1,1,120.0,13,6
30664,1,6,1,8.0,6,2
30664,1,6,1,6.0,11,2
30664,1,6,1,7.0,12,2
30664,1,6,1,8.0,13,2
30664,1,6,1,36.0,14,2
30664,1,6,1,10.0,17,2
30664,1,6,1,10.0,19,2
30664,1,6,1,86.0,20,2
30664,1,6,1,12.0,22,2
30650,2,3,1,45.0,6,2
30650,6,4,1,34.0,7,2
30650,6,13,1,183.0,8,2
30650,5,19,1,20.0,12,2
30650,5,19,1,18.0,14,2
30650,6,4,1,42.0,15,2
30650,6,13,1,385.0,16,2
30651,6,4,1,40.0,10,2
30652,4,1,2,480.0,6,2
30653,6,4,1,85.0,6,2
30653,6,4,1,48.0,12,2
30653,6,13,1,15.0,9,2
30653,6,13,1,30.0,11,2
30654,4,1,2,385.0,6,2
30654,3,15,1,229.0,13,2
30654,4,1,3,310.0,17,2
45010,4,1,3,90.0,21,2
44837,4,1,2,465.0,6,2
44836,4,1,2,545.0,6,2
44836,4,1,2,420.0,16,2
38598,4,1,1,140.0,6,2
38598,4,1,1,104.0,9,2
38598,1,6,1,96.0,11,2
38598,3,15,1,21.0,14,2
38598,4,1,4,175.0,15,2
38598,4,1,4,60.0,19,2
38597,1,17,1,39.0,6,2
38597,1,6,1,5.0,7,2
38597,1,6,1,6.0,8,2
38597,1,17,1,90.0,21,2
38597,1,6,1,30.0,9,2
38597,1,6,1,45.0,14,2
38596,4,1,2,495.0,6,2
30665,4,1,1,280.0,6,3
30665,1,6,1,110.0,10,3
30665,1,6,1,16.0,13,3
30665,1,6,1,16.0,14,3
30664,1,6,1,15.0,6,3
30664,1,6,1,18.0,7,3
30664,1,6,1,7.0,7,3
30664,3,15,1,184.0,10,3
30664,1,6,1,61.0,13,3
30664,1,6,1,20.0,15,3
30664,1,6,1,14.0,17,3
30664,1,6,1,8.0,22,3
30650,6,13,1,15.0,6,3
30650,6,4,1,67.0,7,3
30650,6,13,1,12.0,8,3
30650,6,6,1,10.0,10,3
30650,6,4,1,38.0,11,3
30650,4,1,4,177.0,12,3
30650,5,19,1,54.0,16,3
30650,5,19,1,43.0,19,3
30650,6,4,1,89.0,21,3
30650,6,13,1,15.0,22,3
30650,6,13,1,34.0,10,3
30650,6,13,1,15.0,7,3
30651,4,1,2,40.0,6,3
30651,6,4,1,40.0,10,3
30651,4,1,4,215.0,10,3
30653,2,3,1,28.0,6,3
30653,6,4,1,70.0,9,3
30653,6,4,1,52.0,16,3
30654,6,4,1,40.0,6,3
30654,6,4,1,72.0,9,3
30654,6,4,1,56.0,12,3
30654,6,6,1,308.0,16,3
44837,1,6,1,13.0,7,3
44837,1,6,1,16.0,9,3
44837,1,17,1,117.0,13,3
44837,1,6,1,29.0,16,3
44837,1,6,1,10.0,17,3
44837,1,6,1,25.0,22,3
44836,1,6,1,18.0,9,3
44836,1,6,1,9.0,12,3
44836,1,1,3,240.0,19,3
43857,4,1,2,495.0,6,3
43857,4,1,4,243.0,15,3
43857,4,1,3,181.0,19,3
38597,2,3,1,20.0,6,3
38597,1,17,1,80.0,11,3
38597,1,6,1,10.0,12,3
38598,4,1,2,495.0,6,3
38596,4,1,2,340.0,6,3
44836,4,1,5,40.0,18,3
30665,1,6,1,38.0,19,4
30665,1,6,1,12.0,21,4
30665,1,6,1,15.0,22,4
30665,1,6,1,25.0,10,4
30664,1,6,1,12.0,6,4
30664,1,6,1,20.0,6,4
30664,1,6,1,9.0,9,4
30664,1,6,1,24.0,12,4
30664,1,6,1,15.0,15,4
30664,1,6,1,14.0,17,4
30664,1,6,1,23.0,19,4
30664,1,6,1,24.0,21,4
30650,4,1,1,250.0,9,4
30650,6,13,1,23.0,14,4
30650,6,4,1,103.0,16,4
30650,5,19,1,23.0,19,4
30650,5,4,1,57.0,20,4
30651,4,1,4,255.0,10,4
30652,4,1,2,495.0,6,4
30653,3,15,1,20.0,6,4
30653,3,15,1,20.0,9,4
30653,6,13,1,95.0,12,4
30653,6,13,1,7.0,19,4
30653,6,13,1,85.0,21,4
30653,4,1,4,25.0,14,4
30653,6,13,1,21.0,11,4
30653,4,1,5,40.0,10,4
30653,4,1,5,40.0,18,4
30654,6,13,1,35.0,6,4
30654,6,4,1,80.0,9,4
30654,6,4,1,26.0,12,4
30654,6,4,1,60.0,19,4
30654,6,4,1,60.0,19,4
30654,4,1,4,135.0,20,4
30654,3,15,1,35.0,14,4
30654,3,15,1,25.0,16,4
45010,4,1,3,145.0,12,4
44837,1,6,1,13.0,6,4
44837,1,6,1,18.0,7,4
44837,1,17,1,71.0,8,4
44837,4,1,4,170.0,17,4
44837,4,1,4,90.0,12,4
44837,4,1,3,120.0,21,4
44836,4,2,2,280.0,6,4
44836,1,17,1,170.0,17,4
44836,1,6,1,20.0,13,4
44836,1,6,1,25.0,16,4
43857,4,1,2,327.0,6,4
43857,1,17,1,40.0,13,4
38598,4,1,2,490.0,6,4
38597,1,6,1,60.0,6,4
38597,4,1,3,151.0,12,4
38596,4,1,2,495.0,6,4
30665,1,6,1,15.0,13,6
30665,3,15,1,375.0,16,6
30664,1,6,1,23.0,8,6
30664,1,6,1,27.0,10,6
30664,1,6,1,16.0,13,6
30664,1,6,1,5.0,16,6
30664,1,6,1,5.0,20,6
30650,5,19,1,9.0,6,6
30650,6,4,1,25.0,10,6
30650,5,19,1,28.0,12,6
30650,5,19,1,20.0,15,6
30650,6,4,1,99.0,17,6
30650,5,19,1,16.0,19,6
30650,6,14,1,13.0,21,6
30650,4,19,1,40.0,20,6
30651,4,1,4,315.0,8,6
30651,4,1,4,235.0,15,6
30651,4,1,3,180.0,20,6
30653,6,4,1,37.0,14,6
30654,4,1,2,135.0,6,6
30654,6,4,1,25.0,11,6
30654,6,4,1,57.0,15,6
30654,4,1,4,65.0,16,6
30654,4,1,3,180.0,20,6
30654,3,15,1,30.0,13,6
30654,3,15,1,40.0,14,6
44837,4,1,2,495.0,6,6
44837,4,1,4,80.0,15,6
44837,4,1,3,105.0,21,6
44836,1,6,1,165.0,6,6
43857,2,3,1,20.0,6,6
43857,1,17,1,69.0,7,6
43857,1,6,1,25.0,11,6
38598,4,1,2,495.0,6,6
38597,4,1,2,495.0,6,6
38597,1,6,1,40.0,16,6
38597,4,1,4,95.0,20,6
38596,4,1,2,495.0,6,6
30664,1,6,1,12.0,7,2
30664,1,6,1,12.0,9,2
30664,4,1,5,40.0,10,2
30664,1,6,1,13.0,12,2
30664,1,6,1,11.0,16,2
30664,1,6,1,6.0,17,2
30664,1,6,1,25.0,21,2
30664,1,6,1,10.0,22,2
30650,1,14,1,40.0,6,2
30650,6,4,1,200.0,8,2
30650,6,19,1,44.0,13,2
30650,6,6,1,301.0,14,2
30651,6,4,1,75.0,12,2
30651,6,1,1,335.0,14,2
30652,4,1,2,495.0,6,2
30650,6,6,1,20.0,20,2
30653,4,1,1,75.0,11,2
30653,4,1,3,185.0,19,2
30654,4,1,2,495.0,6,2
30654,6,4,1,63.0,19,2
44836,4,1,2,495.0,6,2
44836,4,1,3,82.0,21,2
43857,4,1,2,495.0,6,2
38598,4,1,2,120.0,6,2
38598,4,1,1,29.0,20,2
38596,4,1,2,151.0,6,2
38596,4,1,1,243.0,9,2
38596,4,1,1,37.0,13,2
38596,4,1,3,320.0,15,2
30664,3,15,1,16.0,13,2
30651,4,1,1,109.0,21,2
30665,4,1,2,508.0,6,3
30665,1,6,1,7.0,19,3
30665,1,6,1,20.0,20,3
30665,1,6,1,16.0,22,3
30664,1,6,1,13.0,6,3
30664,1,6,1,12.0,7,3
30664,1,6,1,10.0,8,3
30664,1,6,1,20.0,10,3
30664,1,6,1,13.0,13,3
30664,1,6,1,8.0,14,3
30664,1,6,1,8.0,16,3
30664,1,6,1,11.0,19,3
30664,1,6,1,9.0,22,3
45010,4,1,3,305.0,10,3
44837,4,1,2,495.0,6,3
44837,1,6,1,45.0,20,3
44836,4,1,2,495.0,6,3
44836,4,1,3,30.0,22,3
43857,4,1,2,120.0,6,3
43857,4,1,4,122.0,8,3
43857,4,1,1,50.0,15,3
43857,4,1,3,349.0,17,3
38598,4,1,4,426.0,7,3
38597,4,1,2,120.0,6,3
38596,4,1,2,495.0,6,3
30650,6,4,1,43.0,6,3
30650,6,14,1,50.0,8,3
30650,6,4,1,55.0,10,3
30650,6,13,1,359.0,11,3
30650,6,13,1,18.0,17,3
30650,5,19,1,38.0,20,3
30651,6,4,1,40.0,10,3
30651,4,1,3,90.0,13,3
30652,4,1,2,500.0,6,3
30652,6,4,1,37.0,19,3
30653,4,1,2,372.0,6,3
30653,6,13,1,150.0,14,3
30654,6,4,1,23.0,8,3
30654,4,10,1,23.0,11,3
30654,6,4,1,32.0,15,3
30654,4,1,3,297.0,18,3
30665,1,6,1,7.0,18,2
38597,4,1,3,120.0,21,6
30665,1,6,1,7.0,7,4
30665,1,6,1,8.0,9,4
30665,4,1,5,40.0,10,4
30665,1,6,1,17.0,15,4
30665,1,6,1,13.0,19,4
30665,3,10,1,40.0,22,4
30664,1,6,1,8.0,6,4
30664,1,6,1,8.0,7,4
30664,4,1,5,40.0,10,4
30664,1,6,1,6.0,11,4
30664,1,6,1,10.0,14,4
30664,1,6,1,26.0,18,4
30664,1,6,1,19.0,20,4
30664,1,6,1,20.0,22,4
45010,4,1,3,305.0,10,4
44837,4,1,2,495.0,6,4
44837,1,6,1,35.0,15,4
44837,1,17,1,125.0,16,4
44837,1,6,1,25.0,18,4
44837,1,6,1,40.0,22,4
44836,4,1,2,495.0,6,4
44836,1,6,1,20.0,14,4
44836,4,1,3,48.0,22,4
43857,4,1,2,525.0,6,4
43857,4,10,1,195.0,16,4
43857,4,1,3,50.0,22,4
38598,4,1,2,495.0,6,4
38597,4,1,2,470.0,6,4
38596,4,1,2,495.0,6,4
30650,6,4,1,43.0,6,4
30650,6,13,1,209.0,7,4
30650,6,4,1,54.0,16,4
30650,5,19,1,37.0,18,4
30650,6,13,1,155.0,20,4
30651,6,4,1,55.0,12,4
30651,4,1,3,240.0,19,4
30652,4,10,1,247.0,7,4
30652,4,1,3,85.0,13,4
30653,4,1,3,420.0,8,4
30654,4,1,2,495.0,6,4
30654,4,1,3,235.0,19,4
30654,4,1,2,70.0,6,6
30654,6,13,1,35.0,7,6
30654,6,4,1,47.0,11,6
30654,4,1,4,340.0,14,6
30654,4,1,3,78.0,21,6
30665,4,1,2,495.0,6,5
30665,1,6,1,39.0,14,5
30665,1,6,1,14.0,16,5
30665,1,6,1,6.0,18,5
30665,1,6,1,11.0,22,5
30664,1,6,1,36.0,6,5
30664,1,6,1,470.0,8,5
30664,1,6,1,6.0,20,5
30664,1,6,1,16.0,21,5
30650,1,13,1,139.0,6,5
30650,1,19,1,37.0,9,5
30650,1,13,3,631.0,12,5
30651,1,13,1,20.0,7,5
30651,1,4,1,59.0,11,5
30651,1,1,3,440.0,15,5
30652,1,1,2,495.0,6,5
30652,1,1,1,370.0,15,5
30652,1,1,3,60.0,22,5
30654,1,4,1,42.0,11,5
30654,1,1,1,320.0,16,5
30654,1,4,1,38.0,22,5
45010,1,1,1,170.0,20,5
44837,1,1,2,495.0,6,5
38598,1,1,2,495.0,6,5
38597,1,1,2,480.0,6,5
38596,1,1,2,495.0,6,5
38596,1,6,1,370.0,16,5
44836,1,6,1,90.0,14,5
44836,1,17,1,30.0,16,5
44836,1,6,1,45.0,21,5
44836,4,1,2,495.0,6,5
30665,1,6,1,17.0,6,6
30665,1,6,1,10.0,8,6
30665,1,1,5,50.0,10,6
30665,1,6,1,15.0,12,6
30665,1,6,1,20.0,13,6
30665,1,6,1,5.0,14,6
30664,1,6,1,98.0,6,6
30664,1,6,1,13.0,9,6
30664,1,6,1,39.0,11,6
30664,1,6,1,12.0,13,6
30664,4,1,3,390.0,16,6
30650,6,4,1,71.0,6,6
30650,6,4,1,60.0,11,6
30650,6,1,1,53.0,14,6
30650,6,4,1,160.0,14,6
30650,6,6,1,105.0,17,6
30650,6,19,1,19.0,19,6
30650,6,19,1,20.0,20,6
30650,6,19,1,9.0,20,6
30650,5,19,1,34.0,20,6
30650,5,19,1,12.0,22,6
30651,2,3,1,30.0,6,6
30651,4,1,1,239.0,7,6
30651,4,1,1,12.0,14,6
30652,4,1,1,495.0,6,6
30652,4,1,1,60.0,22,6
30654,4,1,1,172.0,11,6
30654,6,4,1,30.0,18,6
30654,4,1,3,50.0,22,6
45010,4,1,1,305.0,9,6
45010,4,1,3,231.0,19,6
44837,1,1,2,495.0,6,6
44836,1,6,2,125.0,6,6
44836,1,6,1,23.0,12,6
43857,1,1,2,280.0,6,6
43857,1,1,1,117.0,12,6
43857,1,1,3,330.0,17,6
38598,1,1,2,495.0,6,6
38598,1,6,1,60.0,17,6
38598,1,6,1,106.0,21,6
38597,1,1,2,495.0,6,6
38597,1,6,1,175.0,15,6
38597,1,6,1,11.0,20,6
38596,4,1,2,495.0,6,6
38596,4,1,1,180.0,15,6
30665,4,1,3,396.0,16,6
45010,4,1,3,308.0,17,2
44837,1,17,1,60.0,7,2
44837,1,6,1,43.0,12,2
44837,1,6,1,23.0,15,2
44837,1,6,1,12.0,16,2
44837,1,6,1,12.0,22,2
44836,1,6,1,30.0,6,2
44836,1,17,1,57.0,12,2
44836,1,6,1,15.0,22,2
43857,4,1,2,531.0,6,2
43857,4,1,3,450.0,15,2
38598,4,1,2,495.0,6,2
38598,1,6,1,80.0,19,2
38598,4,1,3,110.0,21,2
38597,1,6,1,25.0,15,2
38597,1,6,1,8.0,14,2
38597,1,6,1,55.0,21,2
38596,4,1,2,495.0,6,2
38596,1,6,1,18.0,17,2
30665,4,1,2,501.0,6,2
30664,1,6,1,55.0,6,2
30664,1,6,1,15.0,9,2
30664,1,6,1,16.0,12,2
30664,4,1,3,53.0,14,2
30650,6,4,1,34.0,7,2
30650,6,6,1,158.0,8,2
30650,6,19,1,30.0,13,2
30650,6,19,1,18.0,14,2
30650,6,19,1,16.0,15,2
30650,6,14,1,40.0,15,2
30650,6,4,1,36.0,16,2
30650,6,6,1,272.0,17,2
30650,6,6,3,8.0,22,2
30651,6,1,2,125.0,6,2
30652,6,1,2,500.0,6,2
30654,6,1,2,495.0,6,2
30654,6,6,1,16.0,14,2
30654,4,1,3,379.0,16,2
30652,4,1,3,405.0,16,2
30650,6,4,1,50.0,12,2
38596,4,1,3,160.0,20,2
30665,4,1,2,495.0,6,3
30665,1,6,1,4.0,14,3
30665,1,6,1,23.0,17,3
30665,1,6,1,10.0,20,3
30665,1,6,1,11.0,22,3
30664,4,1,2,400.0,6,3
30664,4,1,4,70.0,13,3
30664,1,6,1,34.0,14,3
30664,1,6,1,3.0,19,3
30664,1,6,1,4.0,22,3
30650,6,4,1,125.0,6,3
30650,6,4,1,62.0,14,3
30650,6,4,1,40.0,18,3
30650,6,13,1,49.0,19,3
30650,6,13,1,140.0,20,3
30651,6,4,1,15.0,9,3
30651,4,1,4,80.0,15,3
30651,4,1,3,315.0,17,3
30652,2,3,1,25.0,6,3
30652,6,13,1,51.0,11,3
30652,6,4,1,35.0,12,3
30654,4,1,2,495.0,6,3
30654,4,1,3,455.0,15,3
45010,4,1,3,270.0,18,3
44837,4,1,2,495.0,6,3
44837,1,6,1,22.0,14,3
44837,1,17,1,104.0,14,3
44837,1,6,1,166.0,16,3
44837,1,6,1,14.0,20,3
44836,4,1,1,495.0,6,3
44836,1,6,1,190.0,14,3
44836,1,17,1,30.0,22,3
43857,4,1,2,495.0,6,3
43857,4,1,4,50.0,18,3
43857,4,1,3,150.0,20,3
38598,4,1,2,495.0,6,3
38597,4,1,2,495.0,6,3
38597,4,1,2,885.0,6,3
38597,4,1,3,72.0,21,3
30665,4,1,2,507.0,6,4
30665,1,6,1,16.0,15,4
30665,1,6,1,10.0,17,4
30665,1,6,1,22.0,21,4
30664,3,1,2,507.0,6,4
30664,1,6,1,5.0,16,4
30664,1,6,1,11.0,17,4
30664,1,6,1,40.0,19,4
30664,1,6,1,32.0,20,4
30650,6,13,1,91.0,6,4
30650,6,19,1,29.0,8,4
30650,6,6,1,13.0,8,4
30650,6,19,1,43.0,9,4
30650,6,6,1,7.0,10,4
30650,6,19,1,17.0,11,4
30650,6,4,1,55.0,12,4
30650,6,4,1,95.0,16,4
30650,6,19,1,53.0,18,4
30650,6,19,1,19.0,20,4
30650,6,1,3,97.0,21,4
30651,6,4,1,60.0,10,4
30654,6,1,3,430.0,15,4
45010,5,1,3,402.0,16,4
44837,1,17,1,30.0,6,4
44837,1,6,1,25.0,7,4
44837,1,6,1,160.0,8,4
44836,1,6,1,18.0,19,4
38596,1,1,1,400.0,15,4
44837,4,1,3,205.0,11,4
30665,1,6,1,88.0,6,5
30665,1,6,1,10.0,11,5
30665,1,6,1,20.0,12,5
30665,1,6,1,299.0,14,5
30664,1,6,1,8.0,8,5
30664,1,1,5,40.0,10,5
30664,1,6,1,10.0,12,5
30650,6,14,1,9.0,8,5
30650,6,4,1,51.0,10,5
30650,6,6,1,117.0,11,5
30650,6,4,1,32.0,15,5
30650,6,13,1,51.0,16,5
